policyName,reason,applicationName,openTime,component,stage,threatLevel
Security-Critical,CVE-2019-17571,webgoat-bamboo,2022-01-22T18:04:32.131+0000,"pkg:maven/log4j/log4j@1.2.17?type=jar",build,10
Security-Critical,CVE-2022-23305,webgoat-bamboo,2022-01-22T18:04:32.131+0000,"pkg:maven/log4j/log4j@1.2.17?type=jar",build,10
Security-Critical,CVE-2022-23307,webgoat-bamboo,2022-01-22T18:04:32.131+0000,"pkg:maven/log4j/log4j@1.2.17?type=jar",build,10
Security-Critical,CVE-2020-1745,webgoat-bamboo,2022-01-22T18:04:32.131+0000,"pkg:maven/io.undertow/undertow-core@2.0.28.Final?type=jar",build,10
Security-Critical,CVE-2016-1000027,webgoat-bamboo,2022-01-22T18:04:32.131+0000,"pkg:maven/org.springframework/spring-web@5.2.4.RELEASE?type=jar",build,10
Security-Critical,CVE-2021-42392,webgoat-bamboo,2022-01-22T18:04:32.131+0000,"pkg:maven/com.h2database/h2@1.4.187?type=jar",build,10
Security-High,sonatype-2014-0043,webgoat-bamboo,2022-01-22T18:04:32.131+0000,"pkg:a-name/org.webjars%20angularjs@1.2.16",build,9
Security-High,CVE-2021-4104,webgoat-bamboo,2022-01-22T18:04:32.131+0000,"pkg:maven/log4j/log4j@1.2.17?type=jar",build,9
Security-High,CVE-2022-23302,webgoat-bamboo,2022-01-22T18:04:32.131+0000,"pkg:maven/log4j/log4j@1.2.17?type=jar",build,9
Security-High,sonatype-2010-0053,webgoat-bamboo,2022-01-22T18:04:32.131+0000,"pkg:maven/log4j/log4j@1.2.17?type=jar",build,9
Security-High,CVE-2019-14888,webgoat-bamboo,2022-01-22T18:04:32.131+0000,"pkg:maven/io.undertow/undertow-core@2.0.28.Final?type=jar",build,9
Security-High,CVE-2020-10705,webgoat-bamboo,2022-01-22T18:04:32.131+0000,"pkg:maven/io.undertow/undertow-core@2.0.28.Final?type=jar",build,9
Security-High,CVE-2020-1757,webgoat-bamboo,2022-01-22T18:04:32.131+0000,"pkg:maven/io.undertow/undertow-core@2.0.28.Final?type=jar",build,9
Security-High,CVE-2021-22118,webgoat-bamboo,2022-01-22T18:04:32.131+0000,"pkg:maven/org.springframework/spring-web@5.2.4.RELEASE?type=jar",build,9
Security-High,CVE-2015-0254,webgoat-bamboo,2022-01-22T18:04:32.131+0000,"pkg:maven/javax.servlet/jstl@1.2?type=jar",build,9
Security-High,sonatype-2021-1175,webgoat-bamboo,2022-01-22T18:04:32.131+0000,"pkg:maven/ch.qos.logback/logback-core@1.2.3?type=jar",build,9
Security-High,CVE-2019-0227,webgoat-bamboo,2022-01-22T18:04:32.131+0000,"pkg:maven/axis/axis@1.2?type=jar",build,9
Security-High,CVE-2018-1000180,webgoat-bamboo,2022-01-22T18:04:32.131+0000,"pkg:maven/org.bouncycastle/bcprov-jdk15on@1.56?type=jar",build,9
Security-High,CVE-2015-0254,webgoat-bamboo,2022-01-22T18:04:32.131+0000,"pkg:maven/apache-taglibs/standard@1.1.2?type=jar",build,9
Security-High,sonatype-2020-1438,webgoat-bamboo,2022-01-22T18:04:32.131+0000,"pkg:maven/org.glassfish/jakarta.el@3.0.3?type=jar",build,9
Security-High,CVE-2021-3690,webgoat-bamboo,2022-01-22T18:04:32.131+0000,"pkg:maven/io.undertow/undertow-websockets-jsr@2.0.28.Final?type=jar",build,9
Security-High,sonatype-2021-4682,webgoat-bamboo,2022-01-22T18:04:32.131+0000,"pkg:maven/com.fasterxml.jackson.core/jackson-databind@2.11.2?type=jar",build,9
Security-High,CVE-2022-23221,webgoat-bamboo,2022-01-22T18:04:32.131+0000,"pkg:maven/com.h2database/h2@1.4.187?type=jar",build,9
Security-High,sonatype-2020-1324,webgoat-bamboo,2022-01-22T18:04:32.131+0000,"pkg:maven/com.h2database/h2@1.4.187?type=jar",build,9
Security-High,CVE-2021-22112,webgoat-bamboo,2022-01-22T18:04:32.131+0000,"pkg:maven/org.springframework.security/spring-security-web@5.1.4.RELEASE?type=jar",build,9
License-Banned,Apache-2.0,webgoat-legacy-ci-2,2022-01-25T16:13:08.767+0000,"pkg:maven/org.apache.tiles/tiles-core@3.0.8?type=jar",build,10
License-Banned,Apache-2.0,webgoat-legacy-ci-2,2022-01-25T16:13:08.767+0000,"pkg:maven/com.fasterxml.jackson.core/jackson-annotations@2.11.2?type=jar",build,10
License-Banned,Apache-2.0,webgoat-legacy-ci-2,2022-01-25T16:13:08.767+0000,"pkg:maven/org.springframework/spring-expression@5.2.4.RELEASE?type=jar",build,10
License-Banned,Apache-2.0,webgoat-legacy-ci-2,2022-01-25T16:13:08.767+0000,"pkg:maven/org.springframework/spring-core@5.2.4.RELEASE?type=jar",build,10
License-Banned,Apache-2.0,webgoat-legacy-ci-2,2022-01-25T16:13:08.767+0000,"pkg:maven/org.springframework.security/spring-security-core@5.1.4.RELEASE?type=jar",build,10
License-Banned,Apache-2.0,webgoat-legacy-ci-2,2022-01-25T16:13:08.767+0000,"pkg:maven/org.slf4j/jcl-over-slf4j@1.7.7?type=jar",build,10
License-Banned,Apache-2.0,webgoat-legacy-ci-2,2022-01-25T16:13:08.767+0000,"pkg:maven/log4j/log4j@1.2.17?type=jar",build,10
License-Banned,Apache-2.0,webgoat-legacy-ci-2,2022-01-25T16:13:08.767+0000,"pkg:maven/io.undertow/undertow-core@2.0.28.Final?type=jar",build,10
License-Banned,Apache-2.0,webgoat-legacy-ci-2,2022-01-25T16:13:08.767+0000,"pkg:maven/org.springframework/spring-web@5.2.4.RELEASE?type=jar",build,10
License-Banned,Apache-2.0,webgoat-legacy-ci-2,2022-01-25T16:13:08.767+0000,"pkg:maven/org.jboss.xnio/xnio-api@3.3.8.Final?type=jar",build,10
License-Banned,Apache-2.0,webgoat-legacy-ci-2,2022-01-25T16:13:08.767+0000,"pkg:maven/jakarta.servlet/jakarta.servlet-api@4.0.3?type=jar",build,10
License-Banned,Apache-2.0,webgoat-legacy-ci-2,2022-01-25T16:13:08.767+0000,"pkg:maven/axis/axis@1.2?type=jar",build,10
License-Banned,Apache-2.0,webgoat-legacy-ci-2,2022-01-25T16:13:08.767+0000,"pkg:maven/com.fasterxml.jackson.core/jackson-core@2.8.7?type=jar",build,10
License-Banned,Apache-2.0,webgoat-legacy-ci-2,2022-01-25T16:13:08.767+0000,"pkg:maven/org.jboss.xnio/xnio-nio@3.3.8.Final?type=jar",build,10
License-Banned,Apache-2.0,webgoat-legacy-ci-2,2022-01-25T16:13:08.767+0000,"pkg:maven/org.apache.commons/commons-lang3@3.3.2?type=jar",build,10
License-Banned,Apache-2.0,webgoat-legacy-ci-2,2022-01-25T16:13:08.767+0000,"pkg:maven/org.springframework.security/spring-security-config@5.1.4.RELEASE?type=jar",build,10
License-Banned,Apache-2.0,webgoat-legacy-ci-2,2022-01-25T16:13:08.767+0000,"pkg:maven/commons-io/commons-io@2.8.0?type=jar",build,10
License-Banned,Apache-2.0,webgoat-legacy-ci-2,2022-01-25T16:13:08.767+0000,"pkg:maven/org.springframework/spring-aop@5.2.4.RELEASE?type=jar",build,10
License-Banned,Apache-2.0,webgoat-legacy-ci-2,2022-01-25T16:13:08.767+0000,"pkg:maven/apache-taglibs/standard@1.1.2?type=jar",build,10
License-Banned,Apache-2.0,webgoat-legacy-ci-2,2022-01-25T16:13:08.767+0000,"pkg:maven/org.apache.tiles/tiles-api@3.0.8?type=jar",build,10
License-Banned,Apache-2.0,webgoat-legacy-ci-2,2022-01-25T16:13:08.767+0000,"pkg:maven/axis/axis-jaxrpc@1.3?type=jar",build,10
License-Banned,Apache-2.0,webgoat-legacy-ci-2,2022-01-25T16:13:08.767+0000,"pkg:maven/org.springframework/spring-jcl@5.2.4.RELEASE?type=jar",build,10
License-Banned,Apache-2.0,webgoat-legacy-ci-2,2022-01-25T16:13:08.767+0000,"pkg:maven/org.springframework/spring-context@5.2.4.RELEASE?type=jar",build,10
License-Banned,Apache-2.0,webgoat-legacy-ci-2,2022-01-25T16:13:08.767+0000,"pkg:maven/org.springframework/spring-webmvc@5.2.4.RELEASE?type=jar",build,10
License-Banned,Apache-2.0,webgoat-legacy-ci-2,2022-01-25T16:13:08.767+0000,"pkg:maven/org.jboss.logging/jboss-logging@3.4.0.Final?type=jar",build,10
License-Banned,Apache-2.0,webgoat-legacy-ci-2,2022-01-25T16:13:08.767+0000,"pkg:a-name/org.webjars%20bootstrap@3.1.1",build,10
License-Banned,Apache-2.0,webgoat-legacy-ci-2,2022-01-25T16:13:08.767+0000,"pkg:maven/org.apache.tiles/tiles-request-api@1.0.7?type=jar",build,10
License-Banned,Apache-2.0,webgoat-legacy-ci-2,2022-01-25T16:13:08.767+0000,"pkg:maven/io.undertow/undertow-servlet@2.0.28.Final?type=jar",build,10
License-Banned,Apache-2.0,webgoat-legacy-ci-2,2022-01-25T16:13:08.767+0000,"pkg:maven/commons-beanutils/commons-beanutils@1.9.4?type=jar",build,10
License-Banned,Apache-2.0,webgoat-legacy-ci-2,2022-01-25T16:13:08.767+0000,"pkg:maven/org.glassfish/jakarta.el@3.0.3?type=jar",build,10
License-Banned,Apache-2.0,webgoat-legacy-ci-2,2022-01-25T16:13:08.767+0000,"pkg:a-name/org.webjars%20ace@1.1.3",build,10
License-Banned,Apache-2.0,webgoat-legacy-ci-2,2022-01-25T16:13:08.767+0000,"pkg:maven/org.springframework.boot/spring-boot-starter-undertow@2.2.2.RELEASE?type=jar",build,10
License-Banned,Apache-2.0,webgoat-legacy-ci-2,2022-01-25T16:13:08.767+0000,"pkg:maven/axis/axis-saaj@1.2?type=jar",build,10
License-Banned,Apache-2.0,webgoat-legacy-ci-2,2022-01-25T16:13:08.767+0000,"pkg:maven/io.undertow/undertow-websockets-jsr@2.0.28.Final?type=jar",build,10
License-Banned,Apache-2.0,webgoat-legacy-ci-2,2022-01-25T16:13:08.767+0000,"pkg:maven/com.fasterxml.jackson.core/jackson-databind@2.11.2?type=jar",build,10
License-Banned,Apache-2.0,webgoat-legacy-ci-2,2022-01-25T16:13:08.767+0000,"pkg:maven/commons-logging/commons-logging@1.1.3?type=jar",build,10
License-Banned,Apache-2.0,webgoat-legacy-ci-2,2022-01-25T16:13:08.767+0000,"pkg:maven/commons-fileupload/commons-fileupload@1.4?type=jar",build,10
License-Banned,Apache-2.0,webgoat-legacy-ci-2,2022-01-25T16:13:08.767+0000,"pkg:maven/org.springframework.security/spring-security-web@5.1.4.RELEASE?type=jar",build,10
License-Banned,Apache-2.0,webgoat-legacy-ci-2,2022-01-25T16:13:08.767+0000,"pkg:maven/org.springframework/spring-beans@5.2.4.RELEASE?type=jar",build,10
Security-Medium,sonatype-2014-0015,webgoat-legacy-ci-2,2022-01-22T18:05:09.186+0000,"pkg:a-name/org.webjars%20angularjs@1.2.16",build,7
Security-Medium,sonatype-2014-0016,webgoat-legacy-ci-2,2022-01-22T18:05:09.186+0000,"pkg:a-name/org.webjars%20angularjs@1.2.16",build,7
Security-Medium,sonatype-2014-0017,webgoat-legacy-ci-2,2022-01-22T18:05:09.186+0000,"pkg:a-name/org.webjars%20angularjs@1.2.16",build,7
Security-Medium,sonatype-2014-0060,webgoat-legacy-ci-2,2022-01-22T18:05:09.186+0000,"pkg:a-name/org.webjars%20angularjs@1.2.16",build,7
Security-Medium,sonatype-2014-0068,webgoat-legacy-ci-2,2022-01-22T18:05:09.186+0000,"pkg:a-name/org.webjars%20angularjs@1.2.16",build,7
Security-Medium,sonatype-2014-0069,webgoat-legacy-ci-2,2022-01-22T18:05:09.186+0000,"pkg:a-name/org.webjars%20angularjs@1.2.16",build,7
Security-Medium,sonatype-2014-0248,webgoat-legacy-ci-2,2022-01-22T18:05:09.186+0000,"pkg:a-name/org.webjars%20angularjs@1.2.16",build,7
Security-Medium,sonatype-2015-0057,webgoat-legacy-ci-2,2022-01-22T18:05:09.186+0000,"pkg:a-name/org.webjars%20angularjs@1.2.16",build,7
Security-Medium,sonatype-2015-0059,webgoat-legacy-ci-2,2022-01-22T18:05:09.186+0000,"pkg:a-name/org.webjars%20angularjs@1.2.16",build,7
Security-Medium,sonatype-2015-0078,webgoat-legacy-ci-2,2022-01-22T18:05:09.186+0000,"pkg:a-name/org.webjars%20angularjs@1.2.16",build,7
Security-Medium,sonatype-2015-0080,webgoat-legacy-ci-2,2022-01-22T18:05:09.186+0000,"pkg:a-name/org.webjars%20angularjs@1.2.16",build,7
Security-Medium,sonatype-2016-0272,webgoat-legacy-ci-2,2022-01-22T18:05:09.186+0000,"pkg:a-name/org.webjars%20angularjs@1.2.16",build,7
Security-Medium,sonatype-2016-0282,webgoat-legacy-ci-2,2022-01-22T18:05:09.186+0000,"pkg:a-name/org.webjars%20angularjs@1.2.16",build,7
Security-Medium,sonatype-2017-0023,webgoat-legacy-ci-2,2022-01-22T18:05:09.186+0000,"pkg:a-name/org.webjars%20angularjs@1.2.16",build,7
Security-Medium,sonatype-2017-0486,webgoat-legacy-ci-2,2022-01-22T18:05:09.186+0000,"pkg:a-name/org.webjars%20angularjs@1.2.16",build,7
Security-Medium,sonatype-2020-0336,webgoat-legacy-ci-2,2022-01-22T18:05:09.186+0000,"pkg:a-name/org.webjars%20angularjs@1.2.16",build,7
Security-Medium,CVE-2020-11023,webgoat-legacy-ci-2,2022-01-22T18:05:09.186+0000,"pkg:a-name/org.webjars%20jquery@1.10.2",build,7
Security-Medium,sonatype-2014-0026,webgoat-legacy-ci-2,2022-01-22T18:05:09.186+0000,"pkg:a-name/org.webjars%20jquery@1.10.2",build,7
Security-Medium,sonatype-2019-0115,webgoat-legacy-ci-2,2022-01-22T18:05:09.186+0000,"pkg:a-name/org.webjars%20jquery@1.10.2",build,7
Security-Medium,CVE-2019-3795,webgoat-legacy-ci-2,2022-01-22T18:05:09.186+0000,"pkg:maven/org.springframework.security/spring-security-core@5.1.4.RELEASE?type=jar",build,7
Security-Medium,CVE-2020-5408,webgoat-legacy-ci-2,2022-01-22T18:05:09.186+0000,"pkg:maven/org.springframework.security/spring-security-core@5.1.4.RELEASE?type=jar",build,7
Security-Medium,CVE-2016-6311,webgoat-legacy-ci-2,2022-01-22T18:05:09.186+0000,"pkg:maven/io.undertow/undertow-core@2.0.28.Final?type=jar",build,7
Security-Medium,CVE-2020-10687,webgoat-legacy-ci-2,2022-01-22T18:05:09.186+0000,"pkg:maven/io.undertow/undertow-core@2.0.28.Final?type=jar",build,7
Security-Medium,CVE-2020-10719,webgoat-legacy-ci-2,2022-01-22T18:05:09.186+0000,"pkg:maven/io.undertow/undertow-core@2.0.28.Final?type=jar",build,7
Security-Medium,CVE-2021-20220,webgoat-legacy-ci-2,2022-01-22T18:05:09.186+0000,"pkg:maven/io.undertow/undertow-core@2.0.28.Final?type=jar",build,7
Security-Medium,CVE-2021-3597,webgoat-legacy-ci-2,2022-01-22T18:05:09.186+0000,"pkg:maven/io.undertow/undertow-core@2.0.28.Final?type=jar",build,7
Security-Medium,CVE-2020-5421,webgoat-legacy-ci-2,2022-01-22T18:05:09.186+0000,"pkg:maven/org.springframework/spring-web@5.2.4.RELEASE?type=jar",build,7
Security-Medium,CVE-2021-22096,webgoat-legacy-ci-2,2022-01-22T18:05:09.186+0000,"pkg:maven/org.springframework/spring-web@5.2.4.RELEASE?type=jar",build,7
Security-Medium,sonatype-2017-0492,webgoat-legacy-ci-2,2022-01-22T18:05:09.186+0000,"pkg:maven/javax.mail/mail@1.4.2?type=jar",build,7
Security-Medium,sonatype-2021-4517,webgoat-legacy-ci-2,2022-01-22T18:05:09.186+0000,"pkg:maven/ch.qos.logback/logback-classic@1.2.3?type=jar",build,7
Security-Medium,sonatype-2015-0115,webgoat-legacy-ci-2,2022-01-22T18:05:09.186+0000,"pkg:a-name/org.webjars%20angular-ui-bootstrap@0.11.0",build,7
Security-Medium,sonatype-2021-1446,webgoat-legacy-ci-2,2022-01-22T18:05:09.186+0000,"pkg:maven/ch.qos.logback/logback-core@1.2.3?type=jar",build,7
Security-Medium,sonatype-2021-4517,webgoat-legacy-ci-2,2022-01-22T18:05:09.186+0000,"pkg:maven/ch.qos.logback/logback-core@1.2.3?type=jar",build,7
Security-Medium,CVE-2007-2353,webgoat-legacy-ci-2,2022-01-22T18:05:09.186+0000,"pkg:maven/axis/axis@1.2?type=jar",build,7
Security-Medium,CVE-2012-5784,webgoat-legacy-ci-2,2022-01-22T18:05:09.186+0000,"pkg:maven/axis/axis@1.2?type=jar",build,7
Security-Medium,CVE-2014-3596,webgoat-legacy-ci-2,2022-01-22T18:05:09.186+0000,"pkg:maven/axis/axis@1.2?type=jar",build,7
Security-Medium,sonatype-2015-0356,webgoat-legacy-ci-2,2022-01-22T18:05:09.186+0000,"pkg:a-name/jquery-form@3.50.0",build,7
Security-Medium,CVE-2020-0187,webgoat-legacy-ci-2,2022-01-22T18:05:09.186+0000,"pkg:maven/org.bouncycastle/bcprov-jdk15on@1.56?type=jar",build,7
Security-Medium,CVE-2020-15522,webgoat-legacy-ci-2,2022-01-22T18:05:09.186+0000,"pkg:maven/org.bouncycastle/bcprov-jdk15on@1.56?type=jar",build,7
Security-Medium,CVE-2020-26939,webgoat-legacy-ci-2,2022-01-22T18:05:09.186+0000,"pkg:maven/org.bouncycastle/bcprov-jdk15on@1.56?type=jar",build,7
Security-Medium,sonatype-2020-0770,webgoat-legacy-ci-2,2022-01-22T18:05:09.186+0000,"pkg:maven/org.bouncycastle/bcprov-jdk15on@1.56?type=jar",build,7
Security-Medium,CVE-2021-22060,webgoat-legacy-ci-2,2022-01-22T18:05:09.186+0000,"pkg:maven/org.springframework/spring-webmvc@5.2.4.RELEASE?type=jar",build,7
Security-Medium,CVE-2018-14042,webgoat-legacy-ci-2,2022-01-22T18:05:09.186+0000,"pkg:a-name/org.webjars%20bootstrap@3.1.1",build,7
Security-Medium,CVE-2019-8331,webgoat-legacy-ci-2,2022-01-22T18:05:09.186+0000,"pkg:a-name/org.webjars%20bootstrap@3.1.1",build,7
Security-Medium,sonatype-2016-0129,webgoat-legacy-ci-2,2022-01-22T18:05:09.186+0000,"pkg:a-name/org.webjars%20bootstrap@3.1.1",build,7
Security-Medium,sonatype-2018-0607,webgoat-legacy-ci-2,2022-01-22T18:05:09.186+0000,"pkg:a-name/org.webjars%20bootstrap@3.1.1",build,7
Security-Medium,sonatype-2020-1394,webgoat-legacy-ci-2,2022-01-22T18:05:09.186+0000,"pkg:maven/io.undertow/undertow-servlet@2.0.28.Final?type=jar",build,7
Security-Medium,CVE-2020-15250,webgoat-legacy-ci-2,2022-01-22T18:05:09.186+0000,"pkg:maven/junit/junit@4.8.1?type=jar",build,7
Security-Medium,sonatype-2017-0492,webgoat-legacy-ci-2,2022-01-22T18:05:09.186+0000,"pkg:maven/javax.mail/mailapi@1.4.2?type=jar",build,7
Security-Medium,CVE-2018-14335,webgoat-legacy-ci-2,2022-01-22T18:05:09.186+0000,"pkg:maven/com.h2database/h2@1.4.187?type=jar",build,7
Security-Medium,sonatype-2017-0507,webgoat-legacy-ci-2,2022-01-22T18:05:09.186+0000,"pkg:maven/org.springframework.security/spring-security-web@5.1.4.RELEASE?type=jar",build,7
Security-Medium,sonatype-2019-0469,webgoat-legacy-ci-2,2022-01-22T18:05:09.186+0000,"pkg:maven/org.springframework.security/spring-security-web@5.1.4.RELEASE?type=jar",build,7
Security-Medium,sonatype-2020-1270,webgoat-legacy-ci-2,2022-01-22T18:05:09.186+0000,"pkg:maven/org.springframework.security/spring-security-web@5.1.4.RELEASE?type=jar",build,7
Security-Critical,CVE-2007-4575,webgoat-legacy-ci-2,2022-01-22T18:05:09.186+0000,"pkg:maven/hsqldb/hsqldb@1.8.0.7?type=jar",build,10
Security-Critical,sonatype-2015-0002,webgoat-legacy-ci-2,2022-01-22T18:05:09.186+0000,"pkg:maven/apache-collections/commons-collections@3.1?type=jar",build,10
Security-Critical,CVE-2019-17571,webgoat-legacy-ci-2,2022-01-22T18:05:09.186+0000,"pkg:maven/log4j/log4j@1.2.17?type=jar",build,10
Security-Critical,CVE-2022-23305,webgoat-legacy-ci-2,2022-01-22T18:05:09.186+0000,"pkg:maven/log4j/log4j@1.2.17?type=jar",build,10
Security-Critical,CVE-2022-23307,webgoat-legacy-ci-2,2022-01-22T18:05:09.186+0000,"pkg:maven/log4j/log4j@1.2.17?type=jar",build,10
Security-Critical,CVE-2020-1745,webgoat-legacy-ci-2,2022-01-22T18:05:09.186+0000,"pkg:maven/io.undertow/undertow-core@2.0.28.Final?type=jar",build,10
Security-Critical,CVE-2016-1000027,webgoat-legacy-ci-2,2022-01-22T18:05:09.186+0000,"pkg:maven/org.springframework/spring-web@5.2.4.RELEASE?type=jar",build,10
Security-Critical,CVE-2021-42392,webgoat-legacy-ci-2,2022-01-22T18:05:09.186+0000,"pkg:maven/com.h2database/h2@1.4.187?type=jar",build,10
Security-High,sonatype-2014-0043,webgoat-legacy-ci-2,2022-01-22T18:05:09.186+0000,"pkg:a-name/org.webjars%20angularjs@1.2.16",build,9
Security-High,CVE-2021-4104,webgoat-legacy-ci-2,2022-01-22T18:05:09.186+0000,"pkg:maven/log4j/log4j@1.2.17?type=jar",build,9
Security-High,CVE-2022-23302,webgoat-legacy-ci-2,2022-01-22T18:05:09.186+0000,"pkg:maven/log4j/log4j@1.2.17?type=jar",build,9
Security-High,sonatype-2010-0053,webgoat-legacy-ci-2,2022-01-22T18:05:09.186+0000,"pkg:maven/log4j/log4j@1.2.17?type=jar",build,9
Security-High,CVE-2019-14888,webgoat-legacy-ci-2,2022-01-22T18:05:09.186+0000,"pkg:maven/io.undertow/undertow-core@2.0.28.Final?type=jar",build,9
Security-High,CVE-2020-10705,webgoat-legacy-ci-2,2022-01-22T18:05:09.186+0000,"pkg:maven/io.undertow/undertow-core@2.0.28.Final?type=jar",build,9
Security-High,CVE-2020-1757,webgoat-legacy-ci-2,2022-01-22T18:05:09.186+0000,"pkg:maven/io.undertow/undertow-core@2.0.28.Final?type=jar",build,9
Security-High,CVE-2021-22118,webgoat-legacy-ci-2,2022-01-22T18:05:09.186+0000,"pkg:maven/org.springframework/spring-web@5.2.4.RELEASE?type=jar",build,9
Security-High,CVE-2015-0254,webgoat-legacy-ci-2,2022-01-22T18:05:09.186+0000,"pkg:maven/javax.servlet/jstl@1.2?type=jar",build,9
Security-High,sonatype-2021-1175,webgoat-legacy-ci-2,2022-01-22T18:05:09.186+0000,"pkg:maven/ch.qos.logback/logback-core@1.2.3?type=jar",build,9
Security-High,CVE-2019-0227,webgoat-legacy-ci-2,2022-01-22T18:05:09.186+0000,"pkg:maven/axis/axis@1.2?type=jar",build,9
Security-High,CVE-2018-1000180,webgoat-legacy-ci-2,2022-01-22T18:05:09.186+0000,"pkg:maven/org.bouncycastle/bcprov-jdk15on@1.56?type=jar",build,9
Security-High,CVE-2015-0254,webgoat-legacy-ci-2,2022-01-22T18:05:09.186+0000,"pkg:maven/apache-taglibs/standard@1.1.2?type=jar",build,9
Security-High,sonatype-2020-1438,webgoat-legacy-ci-2,2022-01-22T18:05:09.186+0000,"pkg:maven/org.glassfish/jakarta.el@3.0.3?type=jar",build,9
Security-High,CVE-2021-3690,webgoat-legacy-ci-2,2022-01-22T18:05:09.186+0000,"pkg:maven/io.undertow/undertow-websockets-jsr@2.0.28.Final?type=jar",build,9
Security-High,sonatype-2021-4682,webgoat-legacy-ci-2,2022-01-22T18:05:09.186+0000,"pkg:maven/com.fasterxml.jackson.core/jackson-databind@2.11.2?type=jar",build,9
Security-High,CVE-2022-23221,webgoat-legacy-ci-2,2022-01-22T18:05:09.186+0000,"pkg:maven/com.h2database/h2@1.4.187?type=jar",build,9
Security-High,sonatype-2020-1324,webgoat-legacy-ci-2,2022-01-22T18:05:09.186+0000,"pkg:maven/com.h2database/h2@1.4.187?type=jar",build,9
Security-High,CVE-2021-22112,webgoat-legacy-ci-2,2022-01-22T18:05:09.186+0000,"pkg:maven/org.springframework.security/spring-security-web@5.1.4.RELEASE?type=jar",build,9
Security-Medium,sonatype-2014-0015,webgoat1,2021-12-21T09:26:20.132+0000,"pkg:a-name/org.webjars%20angularjs@1.2.16",build,7
Security-Medium,sonatype-2014-0016,webgoat1,2021-12-21T09:26:20.132+0000,"pkg:a-name/org.webjars%20angularjs@1.2.16",build,7
Security-Medium,sonatype-2014-0017,webgoat1,2021-12-21T09:26:20.132+0000,"pkg:a-name/org.webjars%20angularjs@1.2.16",build,7
Security-Medium,sonatype-2014-0060,webgoat1,2021-12-21T09:26:20.132+0000,"pkg:a-name/org.webjars%20angularjs@1.2.16",build,7
